s,a,s',p_r,reward,number_occurrences
<>,START,<START>,1.0,0.0,2000
<A_ACCEPTED | 37>,A_FINALIZED,<A_FINALIZED | 2>,1.0,0.0,806
<W_Call_missing_information | 46>,W_Call_missing_information,<O_DECLINED | 93>,0.037037037037037035,0.0,1
<W_Call_missing_information | 46>,W_Call_missing_information,<W_Call_missing_information | 5>,0.1111111111111111,0.0,3
<W_Call_missing_information | 46>,W_Call_missing_information,<W_Call_missing_information | 93>,0.6666666666666666,0.0,18
<W_Call_missing_information | 5>,O_CANCELLED,<O_ACCEPTED | 63>,0.3,0.0,3
<W_Call_missing_information | 5>,O_CANCELLED,<O_CANCELLED | 5>,0.7,0.0,7
<W_Call_missing_information | 5>,O_SELECTED,<O_SELECTED | 5>,0.8709677419354839,0.0,27
<W_Call_missing_information | 5>,O_SELECTED,<O_SELECTED | 84>,0.12903225806451613,0.0,4
<W_Call_missing_information | 5>,W_Call_missing_information,<W_Call_missing_information | 5>,0.8666666666666667,0.0,13
<W_Call_missing_information | 5>,W_Call_missing_information,<W_Call_missing_information | 84>,0.13333333333333333,0.0,2
<W_Call_missing_information | 60>,W_Call_missing_information,<W_Call_missing_information | 5>,1.0,0.0,1
<W_Call_missing_information | 63>,O_SELECTED,<O_SELECTED | 1>,0.5,0.0,1
<W_Call_missing_information | 63>,O_SELECTED,<O_SELECTED | 63>,0.5,0.0,1
<W_Call_missing_information | 63>,W_Call_missing_information,<W_Call_missing_information | 1>,1.0,0.0,1
<W_Call_missing_information | 64>,O_SELECTED,<O_SELECTED | 64>,1.0,0.0,1
<W_Call_missing_information | 70>,W_Call_missing_information,<O_ACCEPTED | 70>,1.0,0.0,1
<W_Call_missing_information | 79>,O_CANCELLED,<O_ACCEPTED | 63>,0.3333333333333333,0.0,1
<W_Call_missing_information | 79>,O_CANCELLED,<O_CANCELLED | 93>,0.3333333333333333,0.0,1
<W_Call_missing_information | 79>,O_CANCELLED,<O_DECLINED | 63>,0.3333333333333333,0.0,1
<W_Call_missing_information | 79>,O_SELECTED,<O_SELECTED | 5>,0.23809523809523808,0.0,5
<W_Call_missing_information | 79>,O_SELECTED,<O_SELECTED | 84>,0.09523809523809523,0.0,2
<W_Call_missing_information | 79>,O_SELECTED,<O_SELECTED | 93>,0.6666666666666666,0.0,14
<W_Call_missing_information | 79>,W_Call_missing_information,<O_ACCEPTED | 5>,0.047619047619047616,0.0,1
<W_Call_missing_information | 79>,W_Call_missing_information,<O_ACCEPTED | 93>,0.19047619047619047,0.0,4
<W_Call_missing_information | 79>,W_Call_missing_information,<O_DECLINED | 93>,0.047619047619047616,0.0,1
<W_Call_missing_information | 79>,W_Call_missing_information,<W_Call_missing_information | 5>,0.23809523809523808,0.0,5
<W_Call_missing_information | 79>,W_Call_missing_information,<W_Call_missing_information | 84>,0.047619047619047616,0.0,1
<W_Call_missing_information | 79>,W_Call_missing_information,<W_Call_missing_information | 93>,0.42857142857142855,0.0,9
<W_Call_missing_information | 82>,W_Call_missing_information,<W_Call_missing_information | 70>,1.0,0.0,1
<W_Call_missing_information | 84>,O_CANCELLED,<O_CANCELLED | 84>,1.0,0.0,5
<W_Call_missing_information | 84>,O_SELECTED,<O_SELECTED | 84>,1.0,0.0,11
<W_Call_missing_information | 84>,W_Call_missing_information,<O_ACCEPTED | 84>,0.0625,0.0,1
<W_Call_missing_information | 84>,W_Call_missing_information,<O_DECLINED | 84>,0.0625,0.0,1
<W_Call_missing_information | 84>,W_Call_missing_information,<W_Call_missing_information | 84>,0.875,0.0,14
<W_Call_missing_information | 93>,O_CANCELLED,<O_ACCEPTED | 63>,0.3333333333333333,0.0,1
<W_Call_missing_information | 93>,O_CANCELLED,<O_CANCELLED | 93>,0.3333333333333333,0.0,1
<W_Call_missing_information | 93>,O_CANCELLED,<O_DECLINED | 93>,0.3333333333333333,0.0,1
<W_Call_missing_information | 93>,O_SELECTED,<O_SELECTED | 93>,1.0,0.0,30
<W_Call_missing_information | 93>,W_Call_missing_information,<O_ACCEPTED | 93>,0.08,0.0,2
<W_Call_missing_information | 93>,W_Call_missing_information,<W_Call_missing_information | 93>,0.92,0.0,23
<W_Complete_preaccepted_appl | 37>,A_ACCEPTED,<A_ACCEPTED | 37>,1.0,0.0,315
<W_Complete_preaccepted_appl | 37>,W_Complete_preaccepted_appl,<A_CANCELLED | 37>,0.06484641638225255,0.0,19
<W_Complete_preaccepted_appl | 37>,W_Complete_preaccepted_appl,<O_DECLINED | 37>,0.14675767918088736,0.0,43
<W_Complete_preaccepted_appl | 37>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 37>,0.78839590443686,0.0,231
<W_Complete_preaccepted_appl | 87>,A_ACCEPTED,<A_ACCEPTED | 37>,1.0,0.0,372
<W_Complete_preaccepted_appl | 87>,W_Complete_preaccepted_appl,<A_CANCELLED | 37>,0.055401662049861494,0.0,20
<W_Complete_preaccepted_appl | 87>,W_Complete_preaccepted_appl,<O_DECLINED | 37>,0.14127423822714683,0.0,51
<W_Complete_preaccepted_appl | 87>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 37>,0.8033240997229917,0.0,290
<W_Complete_preaccepted_appl | 95>,A_ACCEPTED,<A_ACCEPTED | 37>,0.85,0.0,119
<W_Complete_preaccepted_appl | 95>,A_ACCEPTED,<A_ACCEPTED | 95>,0.15,0.0,21
<W_Complete_preaccepted_appl | 95>,W_Complete_preaccepted_appl,<A_CANCELLED | 37>,0.048,0.0,6
<W_Complete_preaccepted_appl | 95>,W_Complete_preaccepted_appl,<O_DECLINED | 37>,0.136,0.0,17
<W_Complete_preaccepted_appl | 95>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 37>,0.696,0.0,87
<W_Complete_preaccepted_appl | 95>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 95>,0.12,0.0,15
<W_Fix_incomplete_submission | 13>,A_DECLINED,<A_DECLINED | 13>,0.8079470198675497,0.0,122
<W_Fix_incomplete_submission | 13>,A_DECLINED,<A_DECLINED | 95>,0.19205298013245034,0.0,29
<W_Fix_incomplete_submission | 13>,A_PREACCEPTED,<A_PREACCEPTED | 13>,0.8484848484848485,0.0,252
<W_Fix_incomplete_submission | 13>,A_PREACCEPTED,<A_PREACCEPTED | 95>,0.15151515151515152,0.0,45
<W_Fix_incomplete_submission | 13>,W_Fix_incomplete_submission,<A_CANCELLED | 95>,0.08256880733944955,0.0,9
<W_Fix_incomplete_submission | 13>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 13>,0.8073394495412844,0.0,88
<W_Fix_incomplete_submission | 13>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 95>,0.11009174311926606,0.0,12
<W_Fix_incomplete_submission | 95>,A_DECLINED,<A_DECLINED | 95>,1.0,0.0,4
<W_Fix_incomplete_submission | 95>,A_PREACCEPTED,<A_PREACCEPTED | 95>,1.0,0.0,8
<W_Fix_incomplete_submission | 95>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 95>,1.0,0.0,2
