s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.7780818010115118,1,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.6636900973649478,1,1
<O_Cancelled | 54>,END,<END | 89>,0.1116279069767441,0.9999999999999988,48,0.9797119871294898,1,1
<O_Cancelled | 54>,O_Cancelled,<O_Cancelled | 22>,0.4292929292929293,0.0,85,0.7079404921621231,1,0
<O_Cancelled | 54>,O_Cancelled,<O_Cancelled | 60>,0.4191919191919191,0.0,83,0.7079404921621231,1,0
<O_Cancelled | 54>,O_Cancelled,<O_Cancelled | 92>,0.1414141414141414,0.0,28,0.7079404921621231,1,0
<O_Cancelled | 54>,O_Cancelled,<O_Cancelled | 97>,0.0101010101010101,0.0,2,0.7079404921621231,1,0
<O_Cancelled | 57>,W_Callincompletefiles,<W_Callincompletefiles | 57>,1.0,0.0,1,0.0,0,1
<O_Cancelled | 5>,END,<END | 5>,0.75,0.0427998491896472,6,0.0,0,0
<O_Cancelled | 5>,END,<END | 62>,0.25,0.0045500447621711,2,0.0,0,0
<O_Cancelled | 5>,O_Cancelled,<O_Cancelled | 5>,0.7777777777777778,0.0,7,0.5332636496496672,1,1
<O_Cancelled | 5>,O_Cancelled,<O_Cancelled | 96>,0.2222222222222222,0.0,2,0.5332636496496672,1,1
<O_Cancelled | 5>,O_CreateOffer,<O_CreateOffer | 5>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 5>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 5>,W_Callincompletefiles,<W_Callincompletefiles | 57>,0.2,0.0,1,0.0,0,0
<O_Cancelled | 5>,W_Callincompletefiles,<W_Callincompletefiles | 5>,0.8,0.0,4,0.0,0,0
<O_Cancelled | 60>,END,<END | 16>,0.0093457943925233,0.5340218555934614,1,0.9424094182369138,1,1
<O_Cancelled | 60>,END,<END | 60>,0.9252336448598132,0.9822638559667112,99,0.9424094182369138,1,1
<O_Cancelled | 60>,END,<END | 92>,0.0560747663551401,0.3687130875102747,6,0.9424094182369138,1,1
<O_Cancelled | 60>,END,<END | 97>,0.0093457943925233,0.8473856299902721,1,0.9424094182369138,1,1
<O_Cancelled | 60>,O_Cancelled,<O_Cancelled | 16>,0.05,0.0,1,0.7175534756258525,1,0
<O_Cancelled | 60>,O_Cancelled,<O_Cancelled | 60>,0.45,0.0,9,0.7175534756258525,1,0
<O_Cancelled | 60>,O_Cancelled,<O_Cancelled | 92>,0.5,0.0,10,0.7175534756258525,1,0
<O_Cancelled | 61>,O_Cancelled,<O_Cancelled | 18>,0.2941176470588235,0.0,5,0.13182901920348195,1,1
<O_Cancelled | 61>,O_Cancelled,<O_Cancelled | 48>,0.1176470588235294,0.0,2,0.13182901920348195,1,1
<O_Cancelled | 61>,O_Cancelled,<O_Cancelled | 62>,0.5882352941176471,0.0,10,0.13182901920348195,1,1
<O_Cancelled | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 48>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 61>,W_Validateapplication,<W_Validateapplication | 18>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 62>,END,<END | 62>,1.0,0.0045500447621712,215,0.0045500447621712,1,0
<O_Cancelled | 62>,O_Cancelled,<O_Cancelled | 18>,0.025,0.0,1,0.041086953269858326,1,1
<O_Cancelled | 62>,O_Cancelled,<O_Cancelled | 62>,0.975,0.0,39,0.041086953269858326,1,1
<O_Cancelled | 63>,END,<END | 62>,1.0,0.0045500447621711,27,0.0045500447621711,1,1
<O_Cancelled | 63>,O_Cancelled,<O_Cancelled | 62>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 63>,W_Callincompletefiles,<W_Callincompletefiles | 52>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 64>,O_Cancelled,<O_Cancelled | 38>,0.3333333333333333,0.0,1,0.0,0,1
<O_Cancelled | 64>,O_Cancelled,<O_Cancelled | 46>,0.3333333333333333,0.0,1,0.0,0,1
<O_Cancelled | 64>,O_Cancelled,<O_Cancelled | 64>,0.3333333333333333,0.0,1,0.0,0,1
<O_Cancelled | 64>,O_CreateOffer,<O_CreateOffer | 64>,1.0,0.0,1,0.0,0,1
<O_Cancelled | 67>,END,<END | 16>,0.1518987341772152,0.5340218555934613,12,0.8268024676121125,1,1
<O_Cancelled | 67>,END,<END | 60>,0.430379746835443,0.9822638559667096,34,0.8268024676121125,1,1
<O_Cancelled | 67>,END,<END | 67>,0.0379746835443038,0.1897550713796922,3,0.8268024676121125,1,1
<O_Cancelled | 67>,END,<END | 92>,0.0126582278481012,0.3687130875102747,1,0.8268024676121125,1,1
<O_Cancelled | 67>,END,<END | 97>,0.3670886075949367,0.8473856299902716,29,0.8268024676121125,1,1
<O_Cancelled | 67>,O_Cancelled,<O_Cancelled | 16>,0.4146341463414634,0.0,51,0.6938992875996047,1,0
<O_Cancelled | 67>,O_Cancelled,<O_Cancelled | 60>,0.1869918699186991,0.0,23,0.6938992875996047,1,0
<O_Cancelled | 67>,O_Cancelled,<O_Cancelled | 92>,0.1219512195121951,0.0,15,0.6938992875996047,1,0
<O_Cancelled | 67>,O_Cancelled,<O_Cancelled | 97>,0.2764227642276423,0.0,34,0.6938992875996047,1,0
<O_Cancelled | 68>,END,<END | 68>,1.0,0.0421459483280248,4,0.0,0,1
<O_Cancelled | 68>,O_Cancelled,<O_Cancelled | 33>,0.1428571428571428,0.0,1,0.0,0,1
<O_Cancelled | 68>,O_Cancelled,<O_Cancelled | 68>,0.8571428571428571,0.0,6,0.0,0,1
<O_Cancelled | 69>,END,<END | 89>,1.0,0.9999999999999984,9,0.9999999999999984,1,1
<O_Cancelled | 6>,END,<END | 22>,0.0079365079365079,0.4951042275667244,9,0.9959928906949624,1,1
<O_Cancelled | 6>,END,<END | 89>,0.992063492063492,0.9999999999999885,1125,0.9959928906949624,1,1
<O_Cancelled | 6>,O_Cancelled,<O_Cancelled | 22>,0.8235294117647058,0.0,126,0.5595845528203893,1,0
<O_Cancelled | 6>,O_Cancelled,<O_Cancelled | 89>,0.1764705882352941,0.0,27,0.5595845528203893,1,0
<O_Cancelled | 70>,A_Denied,<A_Denied | 70>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 70>,END,<END | 70>,1.0,0.042791512708618,9,0.042791512708618,1,0
<O_Cancelled | 70>,O_Cancelled,<O_Cancelled | 87>,1.0,0.0,3,0.0,0,0
<O_Cancelled | 70>,O_CreateOffer,<O_CreateOffer | 70>,0.925925925925926,0.0,25,0.6584679114907492,1,1
<O_Cancelled | 70>,O_CreateOffer,<O_CreateOffer | 87>,0.074074074074074,0.0,2,0.6584679114907492,1,1
<O_Cancelled | 70>,O_Sent(mailandonline),<O_Sent(mailandonline) | 87>,1.0,0.0,17,0.6428239569966773,1,0
<O_Cancelled | 70>,W_Completeapplication,<A_Cancelled | 70>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 71>,O_CreateOffer,<O_CreateOffer | 71>,1.0,0.0,62,0.8709089033704067,1,1
<O_Cancelled | 72>,O_Cancelled,<A_Cancelled | 46>,0.0035087719298245,0.0,1,0.12839891426527866,1,1
<O_Cancelled | 72>,O_Cancelled,<A_Cancelled | 7>,0.0070175438596491,0.0,2,0.12839891426527866,1,1
<O_Cancelled | 72>,O_Cancelled,<O_Cancelled | 38>,0.1368421052631579,0.0,39,0.12839891426527866,1,1
<O_Cancelled | 72>,O_Cancelled,<O_Cancelled | 46>,0.7157894736842105,0.0,204,0.12839891426527866,1,1
<O_Cancelled | 72>,O_Cancelled,<O_Cancelled | 50>,0.0070175438596491,0.0,2,0.12839891426527866,1,1
<O_Cancelled | 72>,O_Cancelled,<O_Cancelled | 72>,0.0105263157894736,0.0,3,0.12839891426527866,1,1
<O_Cancelled | 72>,O_Cancelled,<O_Cancelled | 7>,0.119298245614035,0.0,34,0.12839891426527866,1,1
<O_Cancelled | 72>,O_CreateOffer,<O_CreateOffer | 50>,0.1428571428571428,0.0,1,0.0,0,0
<O_Cancelled | 72>,O_CreateOffer,<O_CreateOffer | 7>,0.8571428571428571,0.0,6,0.0,0,0
<O_Cancelled | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,1.0,0.0,2,0.0,0,0
<O_Cancelled | 72>,W_Validateapplication,<W_Validateapplication | 72>,0.1428571428571428,0.0,1,0.0,0,0
<O_Cancelled | 72>,W_Validateapplication,<W_Validateapplication | 7>,0.8571428571428571,0.0,6,0.0,0,0
<O_Cancelled | 73>,O_Cancelled,<O_Cancelled | 18>,1.0,0.0,4,0.0,0,1
<O_Cancelled | 73>,O_CreateOffer,<O_CreateOffer | 18>,1.0,0.0,1,0.0,0,1
<O_Cancelled | 73>,W_Validateapplication,<W_Validateapplication | 18>,1.0,0.0,1,0.0,0,1
<O_Cancelled | 75>,END,<END | 52>,0.6363636363636364,0.0412931827053691,7,0.041689746609076914,1,1
<O_Cancelled | 75>,END,<END | 75>,0.3636363636363636,0.0423837334405656,4,0.041689746609076914,1,1
<O_Cancelled | 75>,O_Cancelled,<O_Cancelled | 52>,1.0,0.0,3,0.0,0,0
<O_Cancelled | 76>,O_Cancelled,<O_Cancelled | 52>,0.0625,0.0,1,0.03851900996594443,1,1
<O_Cancelled | 76>,O_Cancelled,<O_Cancelled | 62>,0.9375,0.0,15,0.03851900996594443,1,1
<O_Cancelled | 77>,END,<END | 77>,1.0,0.6989778274387859,93,0.6989778274387859,1,1
<O_Cancelled | 77>,O_Cancelled,<O_Cancelled | 22>,0.0114942528735632,0.0,1,0.6970748384268036,1,0
<O_Cancelled | 77>,O_Cancelled,<O_Cancelled | 77>,0.9885057471264368,0.0,86,0.6970748384268036,1,0
<O_Cancelled | 7>,A_Denied,<A_Denied | 7>,0.6666666666666666,0.0,2,0.0,0,0
<O_Cancelled | 7>,A_Denied,<O_Refused | 7>,0.3333333333333333,0.0,1,0.0,0,0
<O_Cancelled | 7>,O_Cancelled,<A_Cancelled | 7>,0.3,0.0,3,0.3649730499612206,1,0
<O_Cancelled | 7>,O_Cancelled,<O_Cancelled | 46>,0.3,0.0,3,0.3649730499612206,1,0
<O_Cancelled | 7>,O_Cancelled,<O_Cancelled | 7>,0.4,0.0,4,0.3649730499612206,1,0
<O_Cancelled | 7>,O_CreateOffer,<O_CreateOffer | 7>,1.0,0.0,73,0.7051846677148049,1,0
<O_Cancelled | 7>,O_Sent(mailandonline),<A_Cancelled | 7>,0.0833333333333333,0.0,2,0.7651119601252951,1,0
<O_Cancelled | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 46>,0.0416666666666666,0.0,1,0.7651119601252951,1,0
<O_Cancelled | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.875,0.0,21,0.7651119601252951,1,0
<O_Cancelled | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 7>,W_Validateapplication,<W_Validateapplication | 46>,0.0344827586206896,0.0,1,0.8729471293942196,1,1
<O_Cancelled | 7>,W_Validateapplication,<W_Validateapplication | 7>,0.9655172413793104,0.0,28,0.8729471293942196,1,1
<O_Cancelled | 80>,END,<END | 80>,1.0,0.0420639953784998,1,0.0,0,1
<O_Cancelled | 80>,O_Cancelled,<O_Cancelled | 80>,1.0,0.0,2,0.0,0,1
<O_Cancelled | 82>,END,<END | 46>,0.25,0.0263238087787928,1,0.0,0,0
<O_Cancelled | 82>,END,<END | 82>,0.75,0.0421721325909213,3,0.0,0,0
<O_Cancelled | 82>,O_Cancelled,<A_Cancelled | 82>,0.03125,0.0,1,0.026323808778792798,1,1
<O_Cancelled | 82>,O_Cancelled,<O_Cancelled | 38>,0.03125,0.0,1,0.026323808778792798,1,1
<O_Cancelled | 82>,O_Cancelled,<O_Cancelled | 46>,0.25,0.0,8,0.026323808778792798,1,1
<O_Cancelled | 82>,O_Cancelled,<O_Cancelled | 82>,0.6875,0.0,22,0.026323808778792798,1,1
<O_Cancelled | 82>,O_CreateOffer,<O_CreateOffer | 46>,0.5,0.0,1,0.0,0,0
<O_Cancelled | 82>,O_CreateOffer,<O_CreateOffer | 82>,0.5,0.0,1,0.0,0,0
<O_Cancelled | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 83>,A_Denied,<A_Denied | 83>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 83>,END,<END | 83>,1.0,0.0428039353309419,20,0.0428039353309419,1,0
<O_Cancelled | 83>,O_Cancelled,<O_Cancelled | 87>,1.0,0.0,7,0.0,0,0
<O_Cancelled | 83>,O_CreateOffer,<O_CreateOffer | 83>,0.8873239436619719,0.0,63,0.7121591959581668,1,1
<O_Cancelled | 83>,O_CreateOffer,<O_CreateOffer | 87>,0.1126760563380281,0.0,8,0.7121591959581668,1,1
<O_Cancelled | 83>,O_Sent(mailandonline),<O_Sent(mailandonline) | 87>,1.0,0.0,28,0.6428239569966773,1,0
<O_Cancelled | 87>,END,<END | 87>,1.0,0.0425881775442137,10,0.0425881775442137,1,0
<O_Cancelled | 87>,O_Cancelled,<O_Cancelled | 87>,1.0,0.0,20,0.6428238268947111,1,0
<O_Cancelled | 87>,O_CreateOffer,<O_CreateOffer | 87>,1.0,0.0,35,0.6428235616222865,1,0
<O_Cancelled | 87>,O_Sent(mailandonline),<O_Sent(mailandonline) | 87>,1.0,0.0,22,0.6428239569966773,1,1
<O_Cancelled | 88>,END,<END | 62>,0.8620689655172413,0.0045500447621711,25,0.009814193357939581,1,1
<O_Cancelled | 88>,END,<END | 88>,0.1379310344827586,0.0427151220814926,4,0.009814193357939581,1,1
<O_Cancelled | 88>,O_Cancelled,<O_Cancelled | 62>,1.0,0.0,3,0.0,0,0
<O_Cancelled | 88>,O_Sent(onlineonly),<O_Sent(onlineonly) | 88>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 89>,END,<END | 22>,0.6304347826086957,0.4951042275667247,29,0.6816961434659778,1,1
<O_Cancelled | 89>,END,<END | 89>,0.3695652173913043,0.999999999999998,17,0.6816961434659778,1,1
<O_Cancelled | 90>,A_Denied,<A_Denied | 90>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 90>,O_CreateOffer,<O_CreateOffer | 7>,0.15,0.0,3,0.8413416855497728,1,1
<O_Cancelled | 90>,O_CreateOffer,<O_CreateOffer | 90>,0.85,0.0,17,0.8413416855497728,1,1
<O_Cancelled | 90>,W_Validateapplication,<W_Validateapplication | 7>,1.0,0.0,2,0.0,0,0
<O_Cancelled | 92>,END,<END | 16>,0.0096153846153846,0.5340218555934614,1,0.3703025948956906,1,0
<O_Cancelled | 92>,END,<END | 92>,0.9903846153846154,0.3687130875102754,103,0.3703025948956906,1,0
<O_Cancelled | 92>,O_Cancelled,<O_Cancelled | 16>,0.0127388535031847,0.0,2,0.5335424748372806,1,1
<O_Cancelled | 92>,O_Cancelled,<O_Cancelled | 92>,0.9872611464968152,0.0,155,0.5335424748372806,1,1
<O_Cancelled | 93>,A_Denied,<A_Denied | 48>,0.5,0.0,2,0.0,0,0
<O_Cancelled | 93>,A_Denied,<A_Denied | 93>,0.5,0.0,2,0.0,0,0
<O_Cancelled | 93>,END,<END | 62>,1.0,0.0045500447621712,200,0.0045500447621712,1,0
<O_Cancelled | 93>,O_CreateOffer,<O_CreateOffer | 48>,0.1111111111111111,0.0,2,0.8526704303063757,1,1
<O_Cancelled | 93>,O_CreateOffer,<O_CreateOffer | 93>,0.8888888888888888,0.0,16,0.8526704303063757,1,1
<O_Cancelled | 93>,W_Validateapplication,<W_Validateapplication | 93>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 94>,O_Cancelled,<A_Cancelled | 7>,0.16,0.0,12,0.7374872152618911,1,0
<O_Cancelled | 94>,O_Cancelled,<O_Cancelled | 7>,0.84,0.0,63,0.7374872152618911,1,0
<O_Cancelled | 94>,O_CreateOffer,<O_CreateOffer | 7>,1.0,0.0,38,0.7051846677148049,1,0
<O_Cancelled | 94>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,1.0,0.0,1,0.0,0,0
<O_Cancelled | 94>,W_Validateapplication,<W_Validateapplication | 7>,1.0,0.0,127,0.8747078577312497,1,1
<O_Cancelled | 95>,O_CreateOffer,<O_CreateOffer | 95>,1.0,0.0,1,0.0,0,1
<O_Cancelled | 96>,END,<END | 96>,1.0,0.042467111931018,4,0.0,0,0
<O_Cancelled | 96>,O_Cancelled,<O_Cancelled | 22>,0.0769230769230769,0.0,1,0.5333071136835421,1,1
<O_Cancelled | 96>,O_Cancelled,<O_Cancelled | 96>,0.9230769230769232,0.0,12,0.5333071136835421,1,1
<O_Cancelled | 96>,W_Callincompletefiles,<W_Callincompletefiles | 96>,1.0,0.0,2,0.0,0,0
<O_Cancelled | 97>,END,<END | 16>,0.0174418604651162,0.5340218555934614,3,0.8363540229661415,1,1
<O_Cancelled | 97>,END,<END | 92>,0.0116279069767441,0.3687130875102747,2,0.8363540229661415,1,1
<O_Cancelled | 97>,END,<END | 97>,0.9709302325581396,0.8473856299902719,167,0.8363540229661415,1,1
<O_Cancelled | 97>,O_Cancelled,<O_Cancelled | 16>,0.0571428571428571,0.0,2,0.7844701581234734,1,0
<O_Cancelled | 97>,O_Cancelled,<O_Cancelled | 92>,0.1142857142857142,0.0,4,0.7844701581234734,1,0
<O_Cancelled | 97>,O_Cancelled,<O_Cancelled | 97>,0.8285714285714286,0.0,29,0.7844701581234734,1,0
<O_CreateOffer | 10>,O_Created,<O_Created | 10>,0.945945945945946,0.0,35,0.8296790286926037,1,1
<O_CreateOffer | 10>,O_Created,<O_Created | 5>,0.054054054054054,0.0,2,0.8296790286926037,1,1
<O_CreateOffer | 12>,O_Created,<O_Created | 12>,0.9333333333333332,0.0,42,0.7335656593297379,1,1
<O_CreateOffer | 12>,O_Created,<O_Created | 33>,0.0666666666666666,0.0,3,0.7335656593297379,1,1
<O_CreateOffer | 13>,O_Created,<O_Created | 12>,0.08,0.0,4,0.8433740240743367,1,1
<O_CreateOffer | 13>,O_Created,<O_Created | 13>,0.38,0.0,19,0.8433740240743367,1,1
<O_CreateOffer | 13>,O_Created,<O_Created | 76>,0.54,0.0,27,0.8433740240743367,1,1
<O_CreateOffer | 15>,O_Created,<A_Cancelled | 3>,0.0013166556945358,0.0,2,0.6636901875303207,1,1
<O_CreateOffer | 15>,O_Created,<O_Created | 20>,0.998683344305464,0.0,1517,0.6636901875303207,1,1
<O_CreateOffer | 17>,O_Created,<A_Cancelled | 83>,0.0032706459525756,0.0,20,0.7792617765872584,1,1
<O_CreateOffer | 17>,O_Created,<O_Created | 78>,0.9967293540474244,0.0,6095,0.7792617765872584,1,1
<O_CreateOffer | 18>,O_Created,<O_Created | 18>,1.0,0.0,23,0.8401344988770687,1,1
<O_CreateOffer | 1>,O_Created,<O_Created | 1>,1.0,0.0,1,0.0,0,1
<O_CreateOffer | 23>,O_Created,<O_Created | 23>,0.917910447761194,0.0,123,0.8617066039605424,1,1
<O_CreateOffer | 23>,O_Created,<O_Created | 7>,0.0074626865671641,0.0,1,0.8617066039605424,1,1
<O_CreateOffer | 23>,O_Created,<O_Created | 82>,0.044776119402985,0.0,6,0.8617066039605424,1,1
<O_CreateOffer | 23>,O_Created,<O_Created | 94>,0.0298507462686567,0.0,4,0.8617066039605424,1,1
<O_CreateOffer | 26>,O_Created,<O_Created | 13>,0.1176470588235294,0.0,2,0.15322693100467866,1,1
<O_CreateOffer | 26>,O_Created,<O_Created | 26>,0.8235294117647058,0.0,14,0.15322693100467866,1,1
<O_CreateOffer | 26>,O_Created,<O_Created | 48>,0.0588235294117647,0.0,1,0.15322693100467866,1,1
<O_CreateOffer | 28>,O_Created,<O_Created | 13>,0.5927835051546392,0.0,115,0.9092399001814888,1,1
<O_CreateOffer | 28>,O_Created,<O_Created | 28>,0.4072164948453608,0.0,79,0.9092399001814888,1,1
<O_CreateOffer | 2>,O_Created,<A_Cancelled | 23>,0.0045190445448676,0.0,7,0.8653203022556107,1,1
<O_CreateOffer | 2>,O_Created,<A_Cancelled | 7>,0.0012911555842479,0.0,2,0.8653203022556107,1,1
<O_CreateOffer | 2>,O_Created,<O_Created | 23>,0.9664299548095544,0.0,1497,0.8653203022556107,1,1
<O_CreateOffer | 2>,O_Created,<O_Created | 7>,0.0277598450613298,0.0,43,0.8653203022556107,1,1
<O_CreateOffer | 33>,O_Created,<O_Created | 33>,1.0,0.0,15,0.7531317696587154,1,1
<O_CreateOffer | 3>,O_Created,<A_Cancelled | 87>,0.0005307855626326,0.0,1,0.6609279863309842,1,1
<O_CreateOffer | 3>,O_Created,<O_Created | 3>,0.8837579617834395,0.0,1665,0.6609279863309842,1,1
<O_CreateOffer | 3>,O_Created,<O_Created | 87>,0.1157112526539278,0.0,218,0.6609279863309842,1,1
<O_CreateOffer | 41>,O_Created,<O_Created | 41>,0.9742268041237112,0.0,189,0.8735269172477141,1,1
<O_CreateOffer | 41>,O_Created,<O_Created | 47>,0.0051546391752577,0.0,1,0.8735269172477141,1,1
<O_CreateOffer | 41>,O_Created,<O_Created | 48>,0.0206185567010309,0.0,4,0.8735269172477141,1,1
<O_CreateOffer | 45>,O_Created,<O_Created | 33>,0.0363636363636363,0.0,2,0.8535181398344102,1,1
<O_CreateOffer | 45>,O_Created,<O_Created | 45>,0.9636363636363636,0.0,53,0.8535181398344102,1,1
<O_CreateOffer | 46>,O_Created,<O_Created | 46>,0.6,0.0,6,0.2445117891585975,1,1
<O_CreateOffer | 46>,O_Created,<O_Created | 50>,0.4,0.0,4,0.2445117891585975,1,1
<O_CreateOffer | 47>,O_Created,<A_Cancelled | 47>,0.04,0.0,1,0.8397974477054054,1,1
<O_CreateOffer | 47>,O_Created,<O_Created | 47>,0.96,0.0,24,0.8397974477054054,1,1
<O_CreateOffer | 48>,O_Created,<O_Created | 18>,0.0925925925925925,0.0,5,0.8123944342892556,1,1
<O_CreateOffer | 48>,O_Created,<O_Created | 33>,0.0185185185185185,0.0,1,0.8123944342892556,1,1
<O_CreateOffer | 48>,O_Created,<O_Created | 48>,0.8518518518518519,0.0,46,0.8123944342892556,1,1
<O_CreateOffer | 48>,O_Created,<O_Created | 61>,0.037037037037037,0.0,2,0.8123944342892556,1,1
<O_CreateOffer | 49>,O_Created,<O_Created | 47>,0.6153846153846154,0.0,64,0.8752300907453502,1,1
<O_CreateOffer | 49>,O_Created,<O_Created | 49>,0.375,0.0,39,0.8752300907453502,1,1
<O_CreateOffer | 49>,O_Created,<O_Created | 61>,0.0096153846153846,0.0,1,0.8752300907453502,1,1
<O_CreateOffer | 4>,O_Created,<O_Created | 4>,1.0,0.0,9,0.8591775616447319,1,1
<O_CreateOffer | 50>,O_Created,<O_Created | 50>,1.0,0.0,28,0.6112794728964938,1,1
<O_CreateOffer | 52>,O_Created,<O_Created | 18>,0.05,0.0,1,0.6840741393433613,1,1
<O_CreateOffer | 52>,O_Created,<O_Created | 4>,0.05,0.0,1,0.6840741393433613,1,1
<O_CreateOffer | 52>,O_Created,<O_Created | 52>,0.9,0.0,18,0.6840741393433613,1,1
<O_CreateOffer | 57>,O_Created,<O_Created | 57>,1.0,0.0,2,0.0,0,1
<O_CreateOffer | 59>,O_Created,<A_Cancelled | 3>,0.0018167137666532,0.0,27,0.6636850592411876,1,1
<O_CreateOffer | 59>,O_Created,<A_Cancelled | 70>,0.000605571255551,0.0,9,0.6636850592411876,1,1
<O_CreateOffer | 59>,O_Created,<O_Created | 20>,0.9975104292827344,0.0,14825,0.6636850592411876,1,1
<O_CreateOffer | 59>,O_Created,<O_Created | 70>,6.728569506122998e-05,0.0,1,0.6636850592411876,1,1
<O_CreateOffer | 5>,O_Created,<O_Created | 5>,0.8235294117647058,0.0,14,0.03594810050121236,1,1
<O_CreateOffer | 5>,O_Created,<O_Created | 82>,0.0588235294117647,0.0,1,0.03594810050121236,1,1
<O_CreateOffer | 5>,O_Created,<O_Created | 96>,0.1176470588235294,0.0,2,0.03594810050121236,1,1
<O_CreateOffer | 61>,O_Created,<O_Created | 18>,0.0227272727272727,0.0,1,0.6873381908861135,1,1
<O_CreateOffer | 61>,O_Created,<O_Created | 61>,0.7954545454545454,0.0,35,0.6873381908861135,1,1
<O_CreateOffer | 61>,O_Created,<O_Created | 73>,0.1818181818181818,0.0,8,0.6873381908861135,1,1
<O_CreateOffer | 63>,O_Created,<O_Created | 63>,0.3125,0.0,15,0.5653361126611954,1,1
<O_CreateOffer | 63>,O_Created,<O_Created | 76>,0.6875,0.0,33,0.5653361126611954,1,1
<O_CreateOffer | 64>,O_Created,<O_Created | 57>,0.4,0.0,2,0.0,0,1
<O_CreateOffer | 64>,O_Created,<O_Created | 64>,0.6,0.0,3,0.0,0,1
<O_CreateOffer | 68>,O_Created,<O_Created | 68>,0.8181818181818182,0.0,9,0.0,1,1
<O_CreateOffer | 68>,O_Created,<O_Created | 80>,0.1818181818181818,0.0,2,0.0,1,1
<O_CreateOffer | 70>,O_Created,<A_Cancelled | 70>,0.0053475935828877,0.0,2,0.6597194797388045,1,1
<O_CreateOffer | 70>,O_Created,<A_Cancelled | 87>,0.0026737967914438,0.0,1,0.6597194797388045,1,1
<O_CreateOffer | 70>,O_Created,<O_Created | 70>,0.8903743315508021,0.0,333,0.6597194797388045,1,1
<O_CreateOffer | 70>,O_Created,<O_Created | 87>,0.1016042780748663,0.0,38,0.6597194797388045,1,1
<O_CreateOffer | 71>,O_Created,<A_Cancelled | 23>,0.0044101433296582,0.0,4,0.8709091150233178,1,1
<O_CreateOffer | 71>,O_Created,<O_Created | 23>,0.0011025358324145,0.0,1,0.8709091150233178,1,1
<O_CreateOffer | 71>,O_Created,<O_Created | 71>,0.9944873208379272,0.0,902,0.8709091150233178,1,1
<O_CreateOffer | 72>,O_Created,<A_Cancelled | 72>,0.010204081632653,0.0,2,0.7465766910212331,1,1
<O_CreateOffer | 72>,O_Created,<O_Created | 50>,0.0153061224489795,0.0,3,0.7465766910212331,1,1
<O_CreateOffer | 72>,O_Created,<O_Created | 72>,0.9540816326530612,0.0,187,0.7465766910212331,1,1
<O_CreateOffer | 72>,O_Created,<O_Created | 82>,0.0204081632653061,0.0,4,0.7465766910212331,1,1
<O_CreateOffer | 73>,O_Created,<O_Created | 73>,1.0,0.0,11,0.19600293690515475,1,1
<O_CreateOffer | 75>,O_Created,<O_Created | 4>,0.3181818181818182,0.0,7,0.7255321648820722,1,1
<O_CreateOffer | 75>,O_Created,<O_Created | 52>,0.0454545454545454,0.0,1,0.7255321648820722,1,1
<O_CreateOffer | 75>,O_Created,<O_Created | 68>,0.0454545454545454,0.0,1,0.7255321648820722,1,1
<O_CreateOffer | 75>,O_Created,<O_Created | 75>,0.5909090909090909,0.0,13,0.7255321648820722,1,1
<O_CreateOffer | 76>,O_Created,<O_Created | 12>,0.0238095238095238,0.0,1,0.8101068756248884,1,1
<O_CreateOffer | 76>,O_Created,<O_Created | 4>,0.1666666666666666,0.0,7,0.8101068756248884,1,1
<O_CreateOffer | 76>,O_Created,<O_Created | 61>,0.0476190476190476,0.0,2,0.8101068756248884,1,1
<O_CreateOffer | 76>,O_Created,<O_Created | 73>,0.0238095238095238,0.0,1,0.8101068756248884,1,1
<O_CreateOffer | 76>,O_Created,<O_Created | 76>,0.7380952380952381,0.0,31,0.8101068756248884,1,1
<O_CreateOffer | 7>,O_Created,<A_Cancelled | 7>,0.0035087719298245,0.0,1,0.7051851398670618,1,1
